has_aftermarket_mods,car_age,is_new,log_mileage,battery_kwh,range_km,power_hp,model_mode_enc,model_year_enc,brand_Bestune,brand_Geely,brand_Mercedes Benz,brand_Mercedes-Benz,brand_Other,brand_Porsche,brand_VinFast,brand_Vinfast,brand_Wuling,base_model_EC VAN,base_model_EC Van,base_model_EQS,base_model_Herio Green,base_model_Limo,base_model_Limo Green,base_model_LimoGreen,base_model_MPV 7,base_model_MPV7,base_model_Minio Green,base_model_Other,base_model_Taycan,base_model_Unknown,base_model_VF 5,base_model_VF MPV,base_model_VF e34,base_model_VF3,base_model_VF5,base_model_VF6,base_model_VF7,base_model_VF8,base_model_VF9,base_model_VFe34,base_model_Xiaoma,body_type_Coupe,body_type_Hatchback,body_type_MPV,body_type_Other,body_type_SUV,body_type_Sedan,drivetrain_AWD,drivetrain_FWD,drivetrain_Other,drivetrain_RWD,origin_Domestic,origin_Imported,origin_Unknown
-0.35620800030679356,-0.40413162000532143,-1.0480696241946976,0.9534000714307619,0.1566871654687969,0.21599419796088898,-0.02994356808151124,-0.32889191480635627,0.04155456276228021,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,4.390825916239524,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,-0.4294656751575929,-0.3526395577469876,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,0.7807533768582613,-0.21585697389732084,-0.7084836098931693
-0.35620800030679356,1.928901746809878,0.9541350850315574,-1.1591840151616921,1.064014229860358,0.6621833739281159,1.2470730928133291,0.13181489054465576,0.6659891469569449,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,-0.4294656751575929,-0.3526395577469876,-0.26513985988369476,1.9630797667294713,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,-1.2808141849145542,-0.21585697389732084,1.4114652562686494
-0.35620800030679356,0.3735461689330784,-1.0480696241946976,1.0813026379732071,-0.7506398989227643,-0.408670648393229,-0.6080524618649863,-0.06221370642026024,-0.9101586227548251,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,2.3284747951813594,-0.3526395577469876,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,2.668016946092234,-0.5539036809447591,-1.1391691805953794,-0.2893613433384057,0.7807533768582613,-0.21585697389732084,-0.7084836098931693
-0.35620800030679356,-0.40413162000532143,0.9541350850315574,-1.1591840151616921,0.1769400017275371,1.005405816979829,-0.004058095225534743,-0.8803190450803096,-0.20788392313446724,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,3.9135611547607274,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,-0.4294656751575929,-0.3526395577469876,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,-1.2808141849145542,-0.21585697389732084,1.4114652562686494
2.8073485130562013,0.3735461689330784,0.9541350850315574,0.3396249793898571,-0.7506398989227643,-0.408670648393229,-0.6080524618649863,-0.06809694650396392,-0.9248102577749348,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,2.3284747951813594,-0.3526395577469876,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,2.668016946092234,-0.5539036809447591,-1.1391691805953794,-0.2893613433384057,0.7807533768582613,-0.21585697389732084,-0.7084836098931693
-0.35620800030679356,-0.40413162000532143,-1.0480696241946976,0.9318096720679433,-1.5040454077479,-1.6831699869252563,-1.3932451384962734,-1.4473219491030966,-0.8982232010384399,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,2.1557191702363423,-0.4294656751575929,-0.3526395577469876,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,1.8053680349160388,-1.1391691805953794,-0.2893613433384057,0.7807533768582613,-0.21585697389732084,-0.7084836098931693
-0.35620800030679356,-1.1818094089437212,0.9541350850315574,-1.1591840151616921,1.064014229860358,0.6621833739281159,1.2470730928133291,-0.0283126494769695,1.4817874656269692,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,-0.4294656751575929,-0.3526395577469876,-0.26513985988369476,1.9630797667294713,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,-1.2808141849145542,-0.21585697389732084,1.4114652562686494
-0.35620800030679356,-1.1818094089437212,0.9541350850315574,-1.1591840151616921,-1.5040454077479,-1.6831699869252563,-1.3932451384962734,1.318852806824255,-1.4973175484534116,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,2.1557191702363423,-0.4294656751575929,-0.3526395577469876,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,2.8017536154263762,-1.4643707419248033,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,0.7807533768582613,-0.21585697389732084,-0.7084836098931693
-0.35620800030679356,-0.40413162000532143,0.9541350850315574,-1.1591840151616921,0.1566871654687969,0.21599419796088898,-0.02994356808151124,0.5560834117384271,-0.4261011260566558,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,-0.4294656751575929,2.8357567324238806,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,0.7807533768582613,-0.21585697389732084,-0.7084836098931693
-0.35620800030679356,0.3735461689330784,-1.0480696241946976,1.0954408594769525,-0.7506398989227643,-0.408670648393229,-0.6080524618649863,-0.05067485537780734,-0.8814222408258053,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,2.3284747951813594,-0.3526395577469876,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,-1.2808141849145542,-0.21585697389732084,1.4114652562686494
-0.35620800030679356,-0.40413162000532143,-1.0480696241946976,0.6609677867445328,0.1566871654687969,0.21599419796088898,-0.02994356808151124,-0.6352681697599732,-0.39890705114374814,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,-0.4294656751575929,2.8357567324238806,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,-1.2808141849145542,-0.21585697389732084,1.4114652562686494
-0.35620800030679356,-1.1818094089437212,0.9541350850315574,-1.1591840151616921,1.064014229860358,0.6621833739281159,1.2470730928133291,-0.06376587335011012,1.4039737990233851,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,-0.4294656751575929,-0.3526395577469876,-0.26513985988369476,1.9630797667294713,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,0.7807533768582613,-0.21585697389732084,-0.7084836098931693
-0.35620800030679356,-0.40413162000532143,0.9541350850315574,-1.1591840151616921,0.1769400017275371,1.005405816979829,-0.004058095225534743,1.5106127270940344,-0.3151234421903985,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,3.9135611547607274,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,-0.4294656751575929,-0.3526395577469876,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,2.668016946092234,-0.5539036809447591,-1.1391691805953794,-0.2893613433384057,0.7807533768582613,-0.21585697389732084,-0.7084836098931693
-0.35620800030679356,-0.40413162000532143,0.9541350850315574,-1.1591840151616921,0.1566871654687969,0.21599419796088898,-0.02994356808151124,0.046479729313371604,-0.4286847849106483,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,-0.4638823153807947,-0.4294656751575929,2.8357567324238806,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,-0.3569193217041028,0.6828871756107178,-0.12329091029352195,-0.374810213055307,1.8053680349160388,-1.1391691805953794,-0.2893613433384057,0.7807533768582613,-0.21585697389732084,-0.7084836098931693
-0.35620800030679356,1.928901746809878,-1.0480696241946976,1.1518159836134658,-1.5040454077479,-1.6831699869252563,-1.3932451384962734,-0.05371217494425015,-0.19581137313974464,-0.058356222615490776,-0.05480514871059313,-0.044725832356883016,-0.07361732294000285,-0.12980512580847914,-0.061705876790310026,0.22726222944472219,-0.09195546930450127,-0.08143606570450007,-0.06005407300952249,-0.08626513415556084,-0.07223392774228787,-0.09084502207290573,-0.07762284642038639,-0.25552175127850774,-0.051010603459793184,-0.06488531613701577,-0.07762284642038639,-0.07631050499564764,-0.22774758532363762,-0.0600540730095225,-0.06938618976417404,-0.044725832356883016,-0.06791845231792858,-0.13754206398530477,2.1557191702363423,-0.4294656751575929,-0.3526395577469876,-0.26513985988369476,-0.5094036508083516,-0.29218792094888013,-0.09939332099323635,-0.058356222615490776,-0.05660818210111601,-0.3315188074584131,-0.3103242819878028,2.8017536154263762,-1.4643707419248033,-0.12329091029352195,-0.374810213055307,-0.5539036809447591,0.8778327372562488,-0.2893613433384057,-1.2808141849145542,-0.21585697389732084,1.4114652562686494
